method_id,kind,name,signature,file,start_line,end_line,loc_total,loc_nonempty,type_id,target,language,confidence
adf6511b85cdf36f0dd697fdd930eb973a53fcd2,function,get_task_business_value_audit,async def get_task_business_value_audit(,backend/app/api/api_v1/endpoints/tasks.py,402,429,28,28,,prod,Python,HIGH
022298d776b006744a6b7d46c96bc0fb1fb0c41e,function,batch_delete_tasks,async def batch_delete_tasks(,backend/app/api/api_v1/endpoints/tasks.py,437,481,45,37,,prod,Python,HIGH
0b33a9e628c9f2d2d1eef4041b5bd471b0a97469,function,batch_update_tasks,async def batch_update_tasks(,backend/app/api/api_v1/endpoints/tasks.py,485,550,66,54,,prod,Python,HIGH
16c15369544ac7bbc3749df77bc5e552c402aab9,function,get_task_status,async def get_task_status(task_id:,backend/app/api/api_v1/endpoints/tasks_async.py,11,17,7,6,,prod,Python,HIGH
96b38957c5aaae4f512a39acf81320b68482a6e0,function,cancel_task,async def cancel_task(task_id:,backend/app/api/api_v1/endpoints/tasks_async.py,21,27,7,6,,prod,Python,HIGH
e36a8096760121a119c22c849fc9d360aa7a3f14,function,list_tasks,async def list_tasks(,backend/app/api/api_v1/endpoints/tasks_async.py,31,45,15,14,,prod,Python,HIGH
dc7bb97d26cc03f33fc76f457c6a9b35d4d2aae0,function,delete_task,async def delete_task(task_id:,backend/app/api/api_v1/endpoints/tasks_async.py,49,61,13,10,,prod,Python,HIGH
1c7b8bc08aa7afc474ee0d1674601c016ddc9771,function,get_coverage_trend,async def get_coverage_trend(,backend/app/api/api_v1/endpoints/testing.py,1020,1098,79,72,,prod,Python,HIGH
23848afffeab707e1600259069b06dd8636752f4,function,record_coverage_history,async def record_coverage_history(,backend/app/api/api_v1/endpoints/testing.py,1102,1134,33,33,,prod,Python,HIGH
2bf6f46ad9081fa00de1c5af60617749cbd4048c,function,get_test_analytics_dashboard,async def get_test_analytics_dashboard(,backend/app/api/api_v1/endpoints/testing.py,1142,1216,75,65,,prod,Python,HIGH
28f36986b652c6127d18e760769247fdce727f0d,function,list_test_runs,async def list_test_runs(,backend/app/api/api_v1/endpoints/testing.py,149,218,70,61,,prod,Python,HIGH
c0d8bba79e08883a4e73579e4acd1f2a614f77d1,function,list_test_results,async def list_test_results(,backend/app/api/api_v1/endpoints/testing.py,222,289,68,57,,prod,Python,HIGH
696bf22c8aabcda3233361249a5ffe04b643d0ec,function,list_coverage,async def list_coverage(,backend/app/api/api_v1/endpoints/testing.py,293,340,48,42,,prod,Python,HIGH
f5641f39553b49c127626d3ab50f0964742f36f3,function,list_coverage_files,async def list_coverage_files(,backend/app/api/api_v1/endpoints/testing.py,344,393,50,45,,prod,Python,HIGH
27a3e65072cb2785a9eccbbe9d86c2e3b7a8793a,function,_get_allowed_commit_shas_for_project,async def _get_allowed_commit_shas_for_project(,backend/app/api/api_v1/endpoints/testing.py,35,87,53,44,,prod,Python,HIGH
8c56e55f78973fb9804e7f35e62fb80d45c4d1c5,function,create_flaky_test,async def create_flaky_test(,backend/app/api/api_v1/endpoints/testing.py,401,447,47,45,,prod,Python,HIGH
efa6a7c90953ccbe1039a6582465ac2d62d3d675,function,list_flaky_tests,async def list_flaky_tests(,backend/app/api/api_v1/endpoints/testing.py,451,465,15,14,,prod,Python,HIGH
551392ac55519d3f7b62837b3f23ef05b32ab57a,function,get_flaky_test,async def get_flaky_test(,backend/app/api/api_v1/endpoints/testing.py,469,478,10,10,,prod,Python,HIGH
d11f73b6263df6628c9ce1f1837f94ea75e82749,function,update_flaky_test,async def update_flaky_test(,backend/app/api/api_v1/endpoints/testing.py,482,507,26,24,,prod,Python,HIGH
388360769e85249686d3fdcabdf38a457d5fac43,function,delete_flaky_test,async def delete_flaky_test(,backend/app/api/api_v1/endpoints/testing.py,511,523,13,12,,prod,Python,HIGH
4b8f740eaeda75811c6ef6e4822ceb6c7957ed81,function,detect_flaky_tests,async def detect_flaky_tests(,backend/app/api/api_v1/endpoints/testing.py,527,621,95,86,,prod,Python,HIGH
1e00a140e6baa4364a4e5b2fed584715da5e40ff,function,get_flaky_tests_summary,async def get_flaky_tests_summary(,backend/app/api/api_v1/endpoints/testing.py,625,655,31,27,,prod,Python,HIGH
6b8a057db1164e8d86afc6d59b8525d3363e8135,function,get_delta_coverage,async def get_delta_coverage(,backend/app/api/api_v1/endpoints/testing.py,663,769,107,94,,prod,Python,HIGH
8935f9267ef18108494904d7da9e2930cdb72a66,function,get_pr_delta_coverage,async def get_pr_delta_coverage(,backend/app/api/api_v1/endpoints/testing.py,773,824,52,47,,prod,Python,HIGH
1e6f808f71840ebe142fad60edd7008fcfa45870,function,calculate_component_coverage,async def calculate_component_coverage(,backend/app/api/api_v1/endpoints/testing.py,832,946,115,101,,prod,Python,HIGH
106303a8383befc8bcc6d443cea72d6b44a0e221,function,_filter_commits_by_project,async def _filter_commits_by_project(,backend/app/api/api_v1/endpoints/testing.py,90,145,56,47,,prod,Python,HIGH
73b6e7af05449c569b561fef6fa71c96d90693a3,function,list_component_coverage,async def list_component_coverage(,backend/app/api/api_v1/endpoints/testing.py,950,964,15,14,,prod,Python,HIGH
dc87778f8a2d7858d1340adca15aa41039436bfd,function,get_component_coverage_summary,async def get_component_coverage_summary(,backend/app/api/api_v1/endpoints/testing.py,968,1012,45,39,,prod,Python,HIGH
ac22bcce9c5802de14f8e419cff0ef451c538d31,function,_calculate_chain_stats,def _calculate_chain_stats(nodes:,backend/app/api/api_v1/endpoints/traceability/analysis.py,114,141,28,25,,prod,Python,HIGH
d100f362847bafecabe1c21c50e30343c7dc1dbe,function,get_full_chain,async def get_full_chain(,backend/app/api/api_v1/endpoints/traceability/analysis.py,145,214,70,58,,prod,Python,HIGH
775738f7316e66629081864f30800a7761281f62,function,_calculate_impact_risk,def _calculate_impact_risk(,backend/app/api/api_v1/endpoints/traceability/analysis.py,217,248,32,27,,prod,Python,HIGH
ebb718c3472185d16ebc2514f21e07cfb301003f,function,_artifact_to_node,def _artifact_to_node(artifact:,backend/app/api/api_v1/endpoints/traceability/analysis.py,25,39,15,15,,prod,Python,HIGH
d84074aea5e6d235adb866b96354c64ff01761a1,function,_generate_impact_recommendations,def _generate_impact_recommendations(,backend/app/api/api_v1/endpoints/traceability/analysis.py,251,305,55,48,,prod,Python,HIGH
bd571624f3df7e7fe27cf546c700d9e60c89eba7,function,get_impact_analysis,async def get_impact_analysis(,backend/app/api/api_v1/endpoints/traceability/analysis.py,309,419,111,97,,prod,Python,HIGH
a2a6c42b67353b0be64f74dc99c07cc60eb58d9b,function,_traverse_chain,async def _traverse_chain(,backend/app/api/api_v1/endpoints/traceability/analysis.py,42,111,70,60,,prod,Python,HIGH
2c4b496c4ebee7906e93a1a3d10d2df4595aafd4,function,_dag_types,def _dag_types() -> Set[str]:,backend/app/api/api_v1/endpoints/traceability/common.py,36,38,3,3,,prod,Python,HIGH
ed46d3803e2d94c53669915088c968f99a6d3581,function,_would_create_cycle,async def _would_create_cycle(,backend/app/api/api_v1/endpoints/traceability/common.py,41,64,24,22,,prod,Python,HIGH
388f3bfde459c8c551641dfd3b8217c656a27585,function,_link_exists,async def _link_exists(,backend/app/api/api_v1/endpoints/traceability/common.py,67,81,15,15,,prod,Python,HIGH
86eb2133156d9a67d06aec223c52270bf2890c84,function,_detect_all_cycles,async def _detect_all_cycles(,backend/app/api/api_v1/endpoints/traceability/health.py,149,233,85,70,,prod,Python,HIGH
cf24dfc3d2285903f0dc3f2ecef9a22184110f61,function,_suggest_link_action_by_type,def _suggest_link_action_by_type(artifact_type:,backend/app/api/api_v1/endpoints/traceability/health.py,23,34,12,12,,prod,Python,HIGH
cf26cc3f574e19780a4022554a850a070bdb76a3,function,get_sync_health,async def get_sync_health(,backend/app/api/api_v1/endpoints/traceability/health.py,237,385,149,130,,prod,Python,HIGH
1d0123ea67ededf4408437e92edec01dbdc52513,function,_calculate_consistency_health,def _calculate_consistency_health(issues:,backend/app/api/api_v1/endpoints/traceability/health.py,37,72,36,30,,prod,Python,HIGH
efe046a5f338160009d6a6d5eee280ba176faf68,function,get_detailed_sync_health,async def get_detailed_sync_health(,backend/app/api/api_v1/endpoints/traceability/health.py,389,499,111,99,,prod,Python,HIGH
0bbb8cee172dab30f8be1f42b6aebfd3f3c222a3,function,run_consistency_check,async def run_consistency_check(,backend/app/api/api_v1/endpoints/traceability/health.py,503,725,223,197,,prod,Python,HIGH
5af4799822328dbeeeed3f06aaa7de6ecb95276b,function,fix_consistency_issues,async def fix_consistency_issues(,backend/app/api/api_v1/endpoints/traceability/health.py,729,859,131,114,,prod,Python,HIGH
4ce0f4c96720f429370df18c767edb4e481981e1,function,_generate_consistency_recommendations,def _generate_consistency_recommendations(issues:,backend/app/api/api_v1/endpoints/traceability/health.py,75,146,72,65,,prod,Python,HIGH
cd372bab7d8dfeeb17fa6c1738ebd2a3bfe8268c,function,detect_cycles_detailed,async def detect_cycles_detailed(,backend/app/api/api_v1/endpoints/traceability/health.py,863,932,70,61,,prod,Python,HIGH
0c1c732dc9ecc0878c54283a22dfda8060d7bfff,function,requirement_flow,async def requirement_flow(,backend/app/api/api_v1/endpoints/traceability/links.py,153,183,31,26,,prod,Python,HIGH
b254fc69284765fdb20e3449f3f6ca291f1928de,function,traceability_matrix,async def traceability_matrix(,backend/app/api/api_v1/endpoints/traceability/links.py,187,294,108,93,,prod,Python,HIGH
9409adf70e68216ebb62731c413cd304ca257166,function,backfill_artifacts,async def backfill_artifacts(,backend/app/api/api_v1/endpoints/traceability/links.py,299,405,107,100,,prod,Python,HIGH
b414464dd188fe97c9aca258b8d165f8c1b8f898,function,create_link,async def create_link(,backend/app/api/api_v1/endpoints/traceability/links.py,36,91,56,50,,prod,Python,HIGH
484a09e66aa165f931b5137635d6996ab7414498,function,autolink_confluence_page,async def autolink_confluence_page(,backend/app/api/api_v1/endpoints/traceability/links.py,409,514,106,96,,prod,Python,HIGH
95cea2ddae9bb8108a1b35163fef2eb07ffd583f,function,artifacts_for_task,async def artifacts_for_task(,backend/app/api/api_v1/endpoints/traceability/links.py,95,149,55,54,,prod,Python,HIGH
78aa3269124c125663ac7480faef6be5f9259819,function,recalculate_link_confidence,async def recalculate_link_confidence(,backend/app/api/api_v1/endpoints/traceability/orphans.py,122,226,105,89,,prod,Python,HIGH
30a6e33708cd56058587762c19c44f4b88704051,function,get_confidence_distribution,async def get_confidence_distribution(,backend/app/api/api_v1/endpoints/traceability/orphans.py,230,322,93,80,,prod,Python,HIGH
d2bbb6d53393e825e1b88e7a6d3ab0a123a359b5,function,_suggest_link_action,def _suggest_link_action(artifact:,backend/app/api/api_v1/endpoints/traceability/orphans.py,25,36,12,12,,prod,Python,HIGH
317882629779ef48a85a5d4fce3ccd9b88a08d92,function,get_orphaned_artifacts,async def get_orphaned_artifacts(,backend/app/api/api_v1/endpoints/traceability/orphans.py,40,118,79,68,,prod,Python,HIGH
da34fdc6674bec9d562074d1423e2292f44986b5,function,validate_flow,def validate_flow(flow_json:,backend/app/api/api_v1/endpoints/traceability/rules.py,127,219,93,82,,prod,Python,HIGH
b96a802b3586a0e7089cad2f533819d49003689f,function,_detect_cycles,"def _detect_cycles(nodes, edges) -> list[str]:",backend/app/api/api_v1/endpoints/traceability/rules.py,222,261,40,34,,prod,Python,HIGH
a4b98c442f26b9beb038c7e20d6481d148ab697a,function,_validate_node_configuration,def _validate_node_configuration(node) -> list[ValidationErrorSchema]:,backend/app/api/api_v1/endpoints/traceability/rules.py,264,308,45,41,,prod,Python,HIGH
b9ddefddb5e78c1534f02c9e5164f99eac60f593,function,validate_rule_flow,async def validate_rule_flow(,backend/app/api/api_v1/endpoints/traceability/rules.py,316,326,11,10,,prod,Python,HIGH
d8c5a540d90707964da925ed0f34f0f533d9a3d5,function,list_rules,async def list_rules(,backend/app/api/api_v1/endpoints/traceability/rules.py,330,360,31,27,,prod,Python,HIGH
6c3c24fbaec92eb868f609d1414500c823b515f0,function,get_all_rule_executions,async def get_all_rule_executions(,backend/app/api/api_v1/endpoints/traceability/rules.py,365,406,42,36,,prod,Python,HIGH
4ccb1e8cacbf07e21ab586dfc02fc6b6532e6ad8,function,get_rule,async def get_rule(,backend/app/api/api_v1/endpoints/traceability/rules.py,410,421,12,12,,prod,Python,HIGH
6696ae512323689e0e491ba9d4415e19e7f4b65e,function,create_rule,async def create_rule(,backend/app/api/api_v1/endpoints/traceability/rules.py,425,451,27,24,,prod,Python,HIGH
02cda12eea7e24ea9e1b32319aa4cfdfa62e98a6,function,update_rule,async def update_rule(,backend/app/api/api_v1/endpoints/traceability/rules.py,455,483,29,25,,prod,Python,HIGH
f0ea766e7c61ce447ee3a631b49852543c9da27a,function,delete_rule,async def delete_rule(,backend/app/api/api_v1/endpoints/traceability/rules.py,487,500,14,13,,prod,Python,HIGH
c830d95a4221737dbcb9193cd8e9f80620a2ba4f,function,list_rule_executions,async def list_rule_executions(,backend/app/api/api_v1/endpoints/traceability/rules.py,504,529,26,23,,prod,Python,HIGH
a5188b619c01c300010e3d9f75b1ecd0b97278f3,function,execute_rule,def execute_rule(,backend/app/api/api_v1/endpoints/traceability/rules.py,533,555,23,20,,prod,Python,HIGH
b796b07ee6f983f50ec5a4a64aa8b913acbf59cb,function,_calculate_next_run,def _calculate_next_run(cron_expression:,backend/app/api/api_v1/endpoints/traceability/rules.py,562,572,11,10,,prod,Python,HIGH
f43251a184ea2514a2b342b0ef2c6f9d441a75d4,function,_validate_cron_expression,def _validate_cron_expression(cron_expression:,backend/app/api/api_v1/endpoints/traceability/rules.py,575,584,10,10,,prod,Python,HIGH
01ad352563979a9d2a504e566532777c5cfe534a,function,_generate_webhook_token,def _generate_webhook_token() -> str:,backend/app/api/api_v1/endpoints/traceability/rules.py,587,590,4,4,,prod,Python,HIGH
22a9b11dc3de6797a0d413a6ebb9e4ca8c996149,function,get_rule_schedule,async def get_rule_schedule(,backend/app/api/api_v1/endpoints/traceability/rules.py,594,611,18,17,,prod,Python,HIGH
54a1b43507078683406bd9dec9699afbe5fc1820,function,update_rule_schedule,async def update_rule_schedule(,backend/app/api/api_v1/endpoints/traceability/rules.py,615,668,54,48,,prod,Python,HIGH
b21cffb248717ca6612f7e71988d9c802f753964,function,get_rule_webhook,async def get_rule_webhook(,backend/app/api/api_v1/endpoints/traceability/rules.py,672,694,23,21,,prod,Python,HIGH
e90fcf0a6e44d3c5890782b325766de7ecd53c65,function,enable_rule_webhook,async def enable_rule_webhook(,backend/app/api/api_v1/endpoints/traceability/rules.py,698,730,33,27,,prod,Python,HIGH
c10db25dc5d5e88061650ed9650a2aaf3eaa859d,function,disable_rule_webhook,async def disable_rule_webhook(,backend/app/api/api_v1/endpoints/traceability/rules.py,734,757,24,21,,prod,Python,HIGH
e4e893670e8d3848ca40756fa5582345e2a4fce1,function,execute_rule_by_webhook,def execute_rule_by_webhook(,backend/app/api/api_v1/endpoints/traceability/rules.py,765,802,38,32,,prod,Python,HIGH
45d71056da07c93f163e5f8720c01d2389bc786e,function,approve_suggestion,async def approve_suggestion(,backend/app/api/api_v1/endpoints/traceability/suggestions.py,165,266,102,89,,prod,Python,HIGH
746d7811188c384ef3d126e810cb4d361082861e,function,generate_link_suggestions,async def generate_link_suggestions(,backend/app/api/api_v1/endpoints/traceability/suggestions.py,25,77,53,46,,prod,Python,HIGH
5b43033cb321ed37e01f94a048964c610d84181c,function,reject_suggestion,async def reject_suggestion(,backend/app/api/api_v1/endpoints/traceability/suggestions.py,270,307,38,32,,prod,Python,HIGH
08803e4e84f145f4b78709ecc9d222cbd0dce6f8,function,get_suggestion_stats,async def get_suggestion_stats(,backend/app/api/api_v1/endpoints/traceability/suggestions.py,311,366,56,49,,prod,Python,HIGH
5eec3c75b779b1f09d4de192125a333ad2e08426,function,bulk_approve_suggestions,async def bulk_approve_suggestions(,backend/app/api/api_v1/endpoints/traceability/suggestions.py,370,469,100,86,,prod,Python,HIGH
2b7b9c64c143d52fbb3ba13bdac0b2765e956be9,function,list_suggested_links,async def list_suggested_links(,backend/app/api/api_v1/endpoints/traceability/suggestions.py,81,161,81,70,,prod,Python,HIGH
ef46a7b90f4142116b2b7771b2863a820bc3b8ec,function,get_time_to_value_metrics,async def get_time_to_value_metrics() -> dict:,backend/app/api/api_v1/endpoints/usage_analytics.py,112,132,21,19,,prod,Python,HIGH
1fd4837af40a7b6e3807737f33392747a4aedb72,function,get_feature_adoption_metrics,async def get_feature_adoption_metrics() -> dict:,backend/app/api/api_v1/endpoints/usage_analytics.py,136,160,25,23,,prod,Python,HIGH
5bc690993af735027d7c058ff4c4a5922e54a70c,function,get_usage_metrics_summary,async def get_usage_metrics_summary() -> UsageMetrics:,backend/app/api/api_v1/endpoints/usage_analytics.py,164,177,14,12,,prod,Python,HIGH
1f202ffe33dbe9976ea75055b97edf206260b277,function,clear_analytics_data,async def clear_analytics_data() -> None:,backend/app/api/api_v1/endpoints/usage_analytics.py,181,190,10,8,,prod,Python,HIGH
f9b39b8013a779f8fcde1e24361b2a9cb597ecc0,function,track_event,async def track_event(event:,backend/app/api/api_v1/endpoints/usage_analytics.py,42,63,22,19,,prod,Python,HIGH
58d269734fac7040c69a6dc506e3e142232d3c9b,function,track_events_batch,async def track_events_batch(events:,backend/app/api/api_v1/endpoints/usage_analytics.py,67,79,13,11,,prod,Python,HIGH
4faa45d29cad7c358013fc935dfd2e9077331cc4,function,get_onboarding_metrics,async def get_onboarding_metrics() -> dict:,backend/app/api/api_v1/endpoints/usage_analytics.py,83,108,26,24,,prod,Python,HIGH
8d74cab1cac64cd1edb22de18d4449e78d1da656,function,change_password,async def change_password(,backend/app/api/api_v1/endpoints/users.py,105,115,11,11,,prod,Python,HIGH
07dea01a31058ba0baf52b9b590ec6bfdf9859ca,function,assign_role_to_user,async def assign_role_to_user(,backend/app/api/api_v1/endpoints/users.py,119,141,23,19,,prod,Python,HIGH
ef2ad429c98ac415ea415f58081610e4aa7848a5,function,remove_role_from_user,async def remove_role_from_user(,backend/app/api/api_v1/endpoints/users.py,145,167,23,19,,prod,Python,HIGH
ffc3e0bc16e91c592be4af5d66902217dabf8c66,function,get_users,async def get_users(,backend/app/api/api_v1/endpoints/users.py,20,27,8,8,,prod,Python,HIGH
1557248497098826faf51bdd0c6181a15ee2620d,function,get_user,async def get_user(,backend/app/api/api_v1/endpoints/users.py,31,38,8,8,,prod,Python,HIGH
2ccf3759e1253e324e4202eb51f1aa72c56d1566,function,update_user,async def update_user(,backend/app/api/api_v1/endpoints/users.py,42,66,25,24,,prod,Python,HIGH
4f8b34232ad4ada45928c6e9ee8a8062cca0f438,function,get_current_user_endpoint,async def get_current_user_endpoint(,backend/app/api/api_v1/endpoints/users.py,70,75,6,6,,prod,Python,HIGH
bbfed5521db61e531317b3ad941a392e6036b7d6,function,update_current_user,async def update_current_user(,backend/app/api/api_v1/endpoints/users.py,79,101,23,23,,prod,Python,HIGH
eca2e6f9185f6bfb9904a06238043f2daffd1952,function,ensure_project_access,async def ensure_project_access(,backend/app/api/deps.py,124,139,16,14,,prod,Python,HIGH
f788f7dc840835d9f6aaf3116ade04a8ee682892,function,require_permission,def require_permission(permission:,backend/app/api/deps.py,142,178,37,32,,prod,Python,HIGH
75c99699cf485c16c63d5ab6f685ed1112980a54,function,require_role,def require_role(role_name:,backend/app/api/deps.py,181,217,37,32,,prod,Python,HIGH
dbc9eb45fc48ea31c42ea27941100ac1546f2e42,function,_get_or_create_demo_user,async def _get_or_create_demo_user(db:,backend/app/api/deps.py,21,82,62,55,,prod,Python,HIGH
c5e14d5fa57aa60ab4bd9dbb653f759daab379df,function,get_current_active_user,def get_current_active_user(,backend/app/api/deps.py,220,239,20,18,,prod,Python,HIGH
bb4241df948c4e2011eeeb5e40a275a4feca9a80,function,get_current_user,async def get_current_user(,backend/app/api/deps.py,85,121,37,36,,prod,Python,HIGH
2586b95417ac5c3747c6d94b77ea94c1cf4ba976,function,websocket_updates,async def websocket_updates(ws:,backend/app/api/ws.py,9,19,11,11,,prod,Python,HIGH
e0111f21f020376bfe9c84153d727160cc364bd5,function,get_enhanced_cache_service,def get_enhanced_cache_service() -> EnhancedCacheService:,backend/app/core/cache_enhanced.py,1001,1010,10,8,,prod,Python,HIGH
6dfe10b5539e73162974bd17273b09cd39f9c040,function,on_task_update,async def on_task_update(project_id:,backend/app/core/cache_enhanced.py,1029,1036,8,7,4e1af8f290ea2d6ee0ac6155e01ff917cd8c896c,prod,Python,HIGH
dbff3704e8dd0d1a2fa32583f16e12c71df7d409,function,on_sprint_update,async def on_sprint_update(project_id:,backend/app/core/cache_enhanced.py,1039,1043,5,5,4e1af8f290ea2d6ee0ac6155e01ff917cd8c896c,prod,Python,HIGH
8f5ce4f46ce69f56057b682e7c6d4a3932fc42d7,function,on_artifact_link_change,async def on_artifact_link_change(project_id:,backend/app/core/cache_enhanced.py,1046,1054,9,7,4e1af8f290ea2d6ee0ac6155e01ff917cd8c896c,prod,Python,HIGH
c19a240c70da19fcf4e67dd05f832cc325e2ad42,function,on_jira_sync,async def on_jira_sync(project_id:,backend/app/core/cache_enhanced.py,1057,1060,4,4,4e1af8f290ea2d6ee0ac6155e01ff917cd8c896c,prod,Python,HIGH
affe0009a4b019f8a456384d87eb8094d1c9fdaf,function,on_quality_data_change,async def on_quality_data_change(project_id:,backend/app/core/cache_enhanced.py,1063,1072,10,8,4e1af8f290ea2d6ee0ac6155e01ff917cd8c896c,prod,Python,HIGH
8531d66f2edba3ebf126c55ac628d3cdab68f5c1,function,build,def build(,backend/app/core/cache_enhanced.py,138,160,23,20,ac25a0e09013f1f5a60d435dd964739e9918e43c,prod,Python,HIGH
e4d204f39e959e2389245db2760ced9cb7ef2b07,function,pattern_for_invalidation,def pattern_for_invalidation(,backend/app/core/cache_enhanced.py,163,183,21,18,ac25a0e09013f1f5a60d435dd964739e9918e43c,prod,Python,HIGH
6aba2cb48e7a843a7fddc12c7176426a6c411e01,function,velocity,def velocity(project_id:,backend/app/core/cache_enhanced.py,194,198,5,5,4baada0a256fb437533359ea53d08240d29e8915,prod,Python,HIGH
7cc1dbf145d4710576d1c5b1417123fe3dbeed47,function,dora,def dora(project_id:,backend/app/core/cache_enhanced.py,201,205,5,5,4baada0a256fb437533359ea53d08240d29e8915,prod,Python,HIGH
90628cefa2828baaa1c26149266e0789a2cd8848,function,team_health,def team_health(project_id:,backend/app/core/cache_enhanced.py,208,212,5,5,4baada0a256fb437533359ea53d08240d29e8915,prod,Python,HIGH
a004a830db33b0597878b816c370e7d918e12971,function,budget_hours,def budget_hours(project_id:,backend/app/core/cache_enhanced.py,215,219,5,5,4baada0a256fb437533359ea53d08240d29e8915,prod,Python,HIGH
82f0cb9ed7e697a1d919e27095d2857bd3f38769,function,sprint_burndown,def sprint_burndown(sprint_id:,backend/app/core/cache_enhanced.py,222,226,5,5,4baada0a256fb437533359ea53d08240d29e8915,prod,Python,HIGH
6e0486260ee09b7a0d1aa8e877b406fe64aa8e27,function,sprint_capacity,def sprint_capacity(sprint_id:,backend/app/core/cache_enhanced.py,229,233,5,5,4baada0a256fb437533359ea53d08240d29e8915,prod,Python,HIGH
e54152c1e99dde0609df529a194f8d9d95a0ed75,function,sprint_wip,def sprint_wip(sprint_id:,backend/app/core/cache_enhanced.py,236,240,5,5,4baada0a256fb437533359ea53d08240d29e8915,prod,Python,HIGH
82d5834b3315e3638b752f4639af4c2e629b5697,function,project_sprints,def project_sprints(project_id:,backend/app/core/cache_enhanced.py,243,249,7,7,4baada0a256fb437533359ea53d08240d29e8915,prod,Python,HIGH
e697d30b745fff345cdd170821ef11c0b50a769d,function,project_risks,def project_risks(project_id:,backend/app/core/cache_enhanced.py,252,256,5,5,4baada0a256fb437533359ea53d08240d29e8915,prod,Python,HIGH
6e53079cb10a85c1c54cf6c9cbf84f08e374df3f,function,project_forecast,def project_forecast(project_id:,backend/app/core/cache_enhanced.py,259,263,5,5,4baada0a256fb437533359ea53d08240d29e8915,prod,Python,HIGH
0922d7c86d7a5a8a11b9924b245e1af0cc8f9f70,function,project_burndown,def project_burndown(project_id:,backend/app/core/cache_enhanced.py,266,270,5,5,4baada0a256fb437533359ea53d08240d29e8915,prod,Python,HIGH
7f627015250a31890c4d9e89ce00fdb55d3d6fd6,function,test_trend,def test_trend(project_id:,backend/app/core/cache_enhanced.py,273,278,6,6,4baada0a256fb437533359ea53d08240d29e8915,prod,Python,HIGH
bd3451f12e03ff84094bcf8a52683f21c00138c4,function,coverage_trend,def coverage_trend(project_id:,backend/app/core/cache_enhanced.py,281,286,6,6,4baada0a256fb437533359ea53d08240d29e8915,prod,Python,HIGH
d0bf553e39409834ffd1e272bf6faae2ae86ce8f,function,team_summary,def team_summary(project_id:,backend/app/core/cache_enhanced.py,293,295,3,3,d443e32bdb371f491325c0de5468cd7a1cc926ca,prod,Python,HIGH
77e7315d860672f2642fedfac271b417dc7bcb64,function,cfd_data,def cfd_data(project_id:,backend/app/core/cache_enhanced.py,298,300,3,3,d443e32bdb371f491325c0de5468cd7a1cc926ca,prod,Python,HIGH
30f107274948b9cc43ee942733e20ee3d8cc356f,function,flow_metrics,def flow_metrics(project_id:,backend/app/core/cache_enhanced.py,303,305,3,3,d443e32bdb371f491325c0de5468cd7a1cc926ca,prod,Python,HIGH
5123143e8dad1f671a25da45645d821e6131c113,function,health_summary,def health_summary(project_id:,backend/app/core/cache_enhanced.py,308,310,3,3,d443e32bdb371f491325c0de5468cd7a1cc926ca,prod,Python,HIGH
b235e25f3eabb9fa86484465f677c2ef5d01c87c,function,matrix,def matrix(project_id:,backend/app/core/cache_enhanced.py,317,322,6,6,951a75273c6532004bdc6232fc20d2713bc737d9,prod,Python,HIGH
e4e2a3158fcca54c2bd224cd4b87f6782255a026,function,flow,def flow(artifact_id:,backend/app/core/cache_enhanced.py,325,329,5,5,951a75273c6532004bdc6232fc20d2713bc737d9,prod,Python,HIGH
f8c02cbeea1be83db5f2c3b73fe9059576a0ef07,function,task_artifacts,def task_artifacts(jira_key:,backend/app/core/cache_enhanced.py,332,336,5,5,951a75273c6532004bdc6232fc20d2713bc737d9,prod,Python,HIGH
49f4059add71cb6e2cde3ef09cc4f5df4a0691f6,function,full_chain,def full_chain(,backend/app/core/cache_enhanced.py,339,349,11,11,951a75273c6532004bdc6232fc20d2713bc737d9,prod,Python,HIGH
fdfe6e0fbe1f43836f1a1b1fad59f463b7c69f6b,function,impact_analysis,def impact_analysis(artifact_id:,backend/app/core/cache_enhanced.py,352,357,6,6,951a75273c6532004bdc6232fc20d2713bc737d9,prod,Python,HIGH
5663381a961343004c5a4a957bcef46900c75c3e,function,orphaned_artifacts,def orphaned_artifacts(,backend/app/core/cache_enhanced.py,360,372,13,13,951a75273c6532004bdc6232fc20d2713bc737d9,prod,Python,HIGH
f99e43d63d84329e1fbd57fe95ab0142b7f68297,function,list_key,def list_key(,backend/app/core/cache_enhanced.py,379,395,17,17,24f3e088ebedf255160e32c9744e1e58addb3ce7,prod,Python,HIGH
b1b24dc410ae3e5366f622a6f5f71544aeadc26e,function,project,def project(project_key:,backend/app/core/cache_enhanced.py,402,404,3,3,05f4ce645ab12d643b540fec2cc4032689b5a380,prod,Python,HIGH
f17e70e858ec5d716b32dc882b4fe04c89fd6c60,function,project_list,def project_list(query:,backend/app/core/cache_enhanced.py,407,412,6,6,05f4ce645ab12d643b540fec2cc4032689b5a380,prod,Python,HIGH
4d32657d1a608ef63e5b4d7521be7cbe8cf5c3da,function,boards,def boards(project_key:,backend/app/core/cache_enhanced.py,415,417,3,3,05f4ce645ab12d643b540fec2cc4032689b5a380,prod,Python,HIGH
e0330878e2d1f5379b0c1f08389268dbe7cf8af2,function,sprints,def sprints(board_id:,backend/app/core/cache_enhanced.py,420,422,3,3,05f4ce645ab12d643b540fec2cc4032689b5a380,prod,Python,HIGH
