method_id,file,start_line,kind,symptom,note
76059c4c16be009fd8ee9ef186bdcf052c16ae36,backend/app_simple.py,27,function,high_external_low_internal_ratio,only external edges
e953840147c5e730774741aabfca8cb59ea845ce,backend/app_simple.py,41,function,high_external_low_internal_ratio,only external edges
753a894961729687c64be4e9de913f8bda10bd48,backend/app_simple.py,52,function,high_external_low_internal_ratio,only external edges
951b24d41258af288f7dd0eb9c0c7203fd6631b2,backend/app_simple.py,136,function,high_external_low_internal_ratio,only external edges
40d5dcee566a2f6c99c4b09fc0d10e8a43ee3bda,backend/app_simple.py,180,function,high_external_low_internal_ratio,only external edges
e36a3246a84f588149b0933a0132f74d0d4671fb,backend/app_simple.py,198,function,high_external_low_internal_ratio,only external edges
cd10d9745800976ff63b15fe003df4abe196a031,backend/app_simple.py,238,function,high_external_low_internal_ratio,only external edges
769e181780c2e10ab341914a4751b7c062b21f5e,backend/app_simple.py,252,function,high_external_low_internal_ratio,only external edges
db14826c36760764af4439b19ea51389b9c25346,backend/check_db.py,6,function,high_external_low_internal_ratio,only external edges
cfcfab0bceb2174e799225ba574132694bcc7873,backend/check_prim.py,7,function,high_external_low_internal_ratio,only external edges
72d32e1a7c3ffcc51533ca5aaa191428487a4f94,backend/create_db.py,10,function,high_external_low_internal_ratio,only external edges
43025a0f00878e13002f55d4fc56177327a1ec75,backend/fix_orphaned_tasks.py,12,function,high_external_low_internal_ratio,only external edges
ad9b0f6e2d311ae55f090587ae1d38248e347331,backend/fix_orphaned_tasks.py,58,function,high_external_low_internal_ratio,only external edges
59a33e2c8e16a53a31a624486450b111e4715d7e,backend/inspect_meta.py,6,function,high_external_low_internal_ratio,only external edges
58637bb0a4caecd831414964102d09662783604d,backend/inspect_project_api.py,10,function,high_external_low_internal_ratio,only external edges
6e6a47b1efc6ef701556e1ce440111b6021f32f0,backend/inspect_project_schema.py,7,function,high_external_low_internal_ratio,only external edges
30e1c2ae982c7b1a5ac6c83ace328d17a68963d2,backend/run_celery_worker.py,16,function,high_external_low_internal_ratio,only external edges
9491705e559af140b8e62955882f1edced3a258a,backend/scripts/assign_demo_role.py,18,function,high_external_low_internal_ratio,only external edges
32106771752ca1c67f30be209abb2352b0df6f88,backend/scripts/encrypt_existing_credentials.py,48,function,high_external_low_internal_ratio,only external edges
fe0db74c29e5f7430614713c153ab2fdd8fda020,backend/scripts/encrypt_existing_credentials.py,149,function,high_external_low_internal_ratio,only external edges
8f124f9a68fe69a68d339b2df2c38ae2229cdab6,backend/scripts/profile_performance.py,55,method,high_external_low_internal_ratio,only external edges
aacb0c1b5c88c9a34a15a92100df521590be3ccb,backend/scripts/profile_performance.py,58,method,high_external_low_internal_ratio,only external edges
c0377bb4a0a21b176af305daf91fdaa10d4d9fe7,backend/scripts/profile_performance.py,71,method,high_external_low_internal_ratio,only external edges
ac7f2ecef6ee6520ccc6d12e83335d92daa90ac6,backend/scripts/profile_performance.py,90,function,high_external_low_internal_ratio,only external edges
5a6055acfcc42b0d57797f89d4140a1b80cfdbc6,backend/scripts/profile_performance.py,133,function,high_external_low_internal_ratio,only external edges
90648deed1110548bc753a57099a9d58ea467353,backend/scripts/profile_performance.py,148,function,high_external_low_internal_ratio,only external edges
d36bed4f22962ae01b406a63fccd5a568e3a60c8,backend/scripts/profile_performance.py,164,function,high_external_low_internal_ratio,only external edges
720729ae933ae0276242b1df77630f24247dc5a3,backend/scripts/profile_performance.py,188,function,high_external_low_internal_ratio,only external edges
373e104b591b369d709698e1162131662c9cd794,backend/scripts/profile_performance.py,206,function,high_external_low_internal_ratio,only external edges
7b81664163f5bc64db55d054fbe88c9735e0b450,backend/scripts/profile_performance.py,220,function,high_external_low_internal_ratio,only external edges
e9dc1e54d1b395436b1a19459b45ac4cad72afda,backend/scripts/profile_performance.py,238,function,high_external_low_internal_ratio,only external edges
4d20c5cd2240ef367a2ba089e170285c2c761b7e,backend/scripts/profile_performance.py,263,function,high_external_low_internal_ratio,only external edges
dc07e9ebb7100646d95c7bdd285f9cd20c6d0105,backend/test_confluence_auth.py,20,function,high_external_low_internal_ratio,only external edges
d8459948f3d16cb6b8488dac04a7825d63490388,backend/test_confluence_auth.py,43,function,high_external_low_internal_ratio,only external edges
5e60eec2a2b35cb80c0a7bb5fa5e60d59b56840d,backend/test_confluence_auth.py,65,function,high_external_low_internal_ratio,only external edges
b6f7483cbad889c4cfb1ca0655bff1ff2720b5c8,backend/test_confluence_pat.py,21,function,high_external_low_internal_ratio,only external edges
00575bdd94b071206ddf14ab4198967c09e468dd,backend/test_meta_update.py,8,function,high_external_low_internal_ratio,only external edges
d0e867396cd9e23d5d896558f91bfb0241570ec5,backend/test_tasks_performance.py,9,function,high_external_low_internal_ratio,only external edges
e3fa58984618d3d819053ba726f295c7dc6726f3,backend/tests/test_analytics_api.py,11,function,entrypoint_with_zero_outgoing_internal,entrypoint has no outgoing internal edges
e3fa58984618d3d819053ba726f295c7dc6726f3,backend/tests/test_analytics_api.py,11,function,high_external_low_internal_ratio,only external edges
5d7d45c1da8c8ab8688269764e2bd61054f73162,backend/tests/test_analytics_api.py,204,function,entrypoint_with_zero_outgoing_internal,entrypoint has no outgoing internal edges
5d7d45c1da8c8ab8688269764e2bd61054f73162,backend/tests/test_analytics_api.py,204,function,high_external_low_internal_ratio,only external edges
f815b7f826ad923fda6c030a41448f79531bbba2,backend/tests/test_analytics_api.py,238,function,entrypoint_with_zero_outgoing_internal,entrypoint has no outgoing internal edges
f815b7f826ad923fda6c030a41448f79531bbba2,backend/tests/test_analytics_api.py,238,function,high_external_low_internal_ratio,only external edges
e2eb223cd6f68c67a33b5330752038a2cd04d3c0,backend/tests/test_analytics_dora.py,10,method,entrypoint_with_zero_outgoing_internal,entrypoint has no outgoing internal edges
d96a084d60b5f2b9f8f631cb6f24f550011d1561,backend/tests/test_analytics_dora.py,18,method,entrypoint_with_zero_outgoing_internal,entrypoint has no outgoing internal edges
73675c52e52515e0491657682f6603b9a3cbc464,backend/tests/test_analytics_dora.py,30,function,entrypoint_with_zero_outgoing_internal,entrypoint has no outgoing internal edges
73675c52e52515e0491657682f6603b9a3cbc464,backend/tests/test_analytics_dora.py,30,function,high_external_low_internal_ratio,only external edges
1af0f6c2738d94519429a4f8fc6de6d36329b865,backend/tests/test_analytics_dora.py,36,function,entrypoint_with_zero_outgoing_internal,entrypoint has no outgoing internal edges
1af0f6c2738d94519429a4f8fc6de6d36329b865,backend/tests/test_analytics_dora.py,36,function,high_external_low_internal_ratio,only external edges
d3f8fd71bc5a3fec4eacee502d742871472842b6,backend/tests/test_analytics_dora.py,49,function,entrypoint_with_zero_outgoing_internal,entrypoint has no outgoing internal edges
d3f8fd71bc5a3fec4eacee502d742871472842b6,backend/tests/test_analytics_dora.py,49,function,high_external_low_internal_ratio,only external edges
70afee9708bb0dd65afe7bb2764ba488991f18cf,backend/tests/test_analytics_more.py,11,function,entrypoint_with_zero_outgoing_internal,entrypoint has no outgoing internal edges
70afee9708bb0dd65afe7bb2764ba488991f18cf,backend/tests/test_analytics_more.py,11,function,high_external_low_internal_ratio,only external edges
8f9346b9eda9ad21c5cb66c0f726cf5e33b7f4ce,backend/tests/test_analytics_team_health.py,20,function,entrypoint_with_zero_outgoing_internal,entrypoint has no outgoing internal edges
8f9346b9eda9ad21c5cb66c0f726cf5e33b7f4ce,backend/tests/test_analytics_team_health.py,20,function,high_external_low_internal_ratio,only external edges
e1f52841a9ac627c63682a8e512b08e73991d21b,backend/tests/test_bitbucket_integration.py,158,method,entrypoint_with_zero_outgoing_internal,entrypoint has no outgoing internal edges
e1f52841a9ac627c63682a8e512b08e73991d21b,backend/tests/test_bitbucket_integration.py,158,method,high_external_low_internal_ratio,only external edges
dd25241b0e841860fd2f1c8946462b0da045329d,backend/tests/test_bitbucket_integration.py,221,method,entrypoint_with_zero_outgoing_internal,entrypoint has no outgoing internal edges
b63497de1dcb6d7ae909bb9dfc90b5ed087291bb,backend/tests/test_bitbucket_integration.py,226,method,entrypoint_with_zero_outgoing_internal,entrypoint has no outgoing internal edges
b63497de1dcb6d7ae909bb9dfc90b5ed087291bb,backend/tests/test_bitbucket_integration.py,226,method,high_external_low_internal_ratio,only external edges
8275baca4df4edb40eba4bc24eafb8a79a686634,backend/tests/test_bitbucket_integration.py,354,method,entrypoint_with_zero_outgoing_internal,entrypoint has no outgoing internal edges
8275baca4df4edb40eba4bc24eafb8a79a686634,backend/tests/test_bitbucket_integration.py,354,method,high_external_low_internal_ratio,only external edges
d13c6945872773fc76b5b8386d5897fe71693695,backend/tests/test_git_endpoints.py,18,function,entrypoint_with_zero_outgoing_internal,entrypoint has no outgoing internal edges
d13c6945872773fc76b5b8386d5897fe71693695,backend/tests/test_git_endpoints.py,18,function,high_external_low_internal_ratio,only external edges
25d58bd1f24b164e533bda1bd1f5ec242088560d,backend/tests/test_git_endpoints.py,34,function,entrypoint_with_zero_outgoing_internal,entrypoint has no outgoing internal edges
f5d49ea84e5f4435661339bb22d4a494cc6b285f,backend/tests/test_git_endpoints.py,40,function,entrypoint_with_zero_outgoing_internal,entrypoint has no outgoing internal edges
7f9b9ae84c2e9b226147c2bd1508d5df9382b317,backend/tests/test_git_endpoints.py,49,function,entrypoint_with_zero_outgoing_internal,entrypoint has no outgoing internal edges
81fa8a07755fb24d16c19f94ce263fdb493f846d,backend/tests/test_git_endpoints.py,505,method,entrypoint_with_zero_outgoing_internal,entrypoint has no outgoing internal edges
81fa8a07755fb24d16c19f94ce263fdb493f846d,backend/tests/test_git_endpoints.py,505,method,high_external_low_internal_ratio,only external edges
c23ab1bafde92476e9ad6a306f2b18bd57c2e731,backend/tests/test_git_import_service.py,24,function,entrypoint_with_zero_outgoing_internal,entrypoint has no outgoing internal edges
c23ab1bafde92476e9ad6a306f2b18bd57c2e731,backend/tests/test_git_import_service.py,24,function,high_external_low_internal_ratio,only external edges
0ca8931ea6a4f50c7e6549eee54425c2ac9034bb,backend/tests/test_git_metrics.py,14,method,entrypoint_with_zero_outgoing_internal,entrypoint has no outgoing internal edges
97fe4f979d53d96c3c99dc2d23f720c00f8b518d,backend/tests/test_git_metrics.py,17,method,entrypoint_with_zero_outgoing_internal,entrypoint has no outgoing internal edges
91a2671b95a733dd0a921df4967794197b58f870,backend/tests/test_git_metrics.py,20,method,entrypoint_with_zero_outgoing_internal,entrypoint has no outgoing internal edges
b5c0f180605e3a85747db6a94fecfe81824a6e0a,backend/tests/test_git_metrics.py,25,method,entrypoint_with_zero_outgoing_internal,entrypoint has no outgoing internal edges
d83f660170f59fbd804ce5399e69e7e80548071d,backend/tests/test_git_metrics.py,28,method,entrypoint_with_zero_outgoing_internal,entrypoint has no outgoing internal edges
d83f660170f59fbd804ce5399e69e7e80548071d,backend/tests/test_git_metrics.py,28,method,high_external_low_internal_ratio,only external edges
ddaa424a6454e16e6aea0c425ebc96dccc476de1,backend/tests/test_git_metrics.py,32,function,entrypoint_with_zero_outgoing_internal,entrypoint has no outgoing internal edges
ddaa424a6454e16e6aea0c425ebc96dccc476de1,backend/tests/test_git_metrics.py,32,function,high_external_low_internal_ratio,only external edges
6de3e0c8ba11af7316355512ebde24f191530480,backend/tests/test_git_traceability.py,20,function,entrypoint_with_zero_outgoing_internal,entrypoint has no outgoing internal edges
6de3e0c8ba11af7316355512ebde24f191530480,backend/tests/test_git_traceability.py,20,function,high_external_low_internal_ratio,only external edges
2674d3856fee723049c325b8d5174327e1b2e8b7,backend/tests/test_github_client.py,9,function,entrypoint_with_zero_outgoing_internal,entrypoint has no outgoing internal edges
2674d3856fee723049c325b8d5174327e1b2e8b7,backend/tests/test_github_client.py,9,function,high_external_low_internal_ratio,only external edges
a25b6450eea83f0e1829850751fdc39c770a43bf,backend/tests/test_github_client.py,22,function,entrypoint_with_zero_outgoing_internal,entrypoint has no outgoing internal edges
a25b6450eea83f0e1829850751fdc39c770a43bf,backend/tests/test_github_client.py,22,function,high_external_low_internal_ratio,only external edges
25168b82b486844842064777407b2c3cdb6f8bbd,backend/tests/test_jira_api_endpoints.py,8,function,entrypoint_with_zero_outgoing_internal,entrypoint has no outgoing internal edges
25168b82b486844842064777407b2c3cdb6f8bbd,backend/tests/test_jira_api_endpoints.py,8,function,high_external_low_internal_ratio,only external edges
08b1a5dca69a0185ecb526be090b20f5e1cd4cde,backend/tests/test_jira_api_endpoints.py,18,function,entrypoint_with_zero_outgoing_internal,entrypoint has no outgoing internal edges
08b1a5dca69a0185ecb526be090b20f5e1cd4cde,backend/tests/test_jira_api_endpoints.py,18,function,high_external_low_internal_ratio,only external edges
d41cf88f6212fc80fabaa4202cc5c60f48f46138,backend/tests/test_jira_service.py,10,function,entrypoint_with_zero_outgoing_internal,entrypoint has no outgoing internal edges
d41cf88f6212fc80fabaa4202cc5c60f48f46138,backend/tests/test_jira_service.py,10,function,high_external_low_internal_ratio,only external edges
fb24c66440448807ed1f8dc5bbe930137c6aed37,backend/tests/test_jira_service.py,21,function,entrypoint_with_zero_outgoing_internal,entrypoint has no outgoing internal edges
fb24c66440448807ed1f8dc5bbe930137c6aed37,backend/tests/test_jira_service.py,21,function,high_external_low_internal_ratio,only external edges
11639b305dda1616c4a17086d6a2f974caec8184,backend/tests/test_jira_service.py,35,function,entrypoint_with_zero_outgoing_internal,entrypoint has no outgoing internal edges
11639b305dda1616c4a17086d6a2f974caec8184,backend/tests/test_jira_service.py,35,function,high_external_low_internal_ratio,only external edges
44bea725cc0fb8106b2c7656b453ffe03dbc3865,backend/tests/test_oauth_mfa.py,39,method,entrypoint_with_zero_outgoing_internal,entrypoint has no outgoing internal edges
44bea725cc0fb8106b2c7656b453ffe03dbc3865,backend/tests/test_oauth_mfa.py,39,method,high_external_low_internal_ratio,only external edges
40565107c8f38e6efaad5cdf09b78f46226c96bd,backend/tests/test_oauth_mfa.py,44,method,entrypoint_with_zero_outgoing_internal,entrypoint has no outgoing internal edges
40565107c8f38e6efaad5cdf09b78f46226c96bd,backend/tests/test_oauth_mfa.py,44,method,high_external_low_internal_ratio,only external edges
219da8d3bae7430130a64614550f77e0fe5ac68f,backend/tests/test_oauth_mfa.py,52,method,entrypoint_with_zero_outgoing_internal,entrypoint has no outgoing internal edges
219da8d3bae7430130a64614550f77e0fe5ac68f,backend/tests/test_oauth_mfa.py,52,method,high_external_low_internal_ratio,only external edges
893a0c3189deecd67bab30c2cbc103d6dc75295d,backend/tests/test_oauth_mfa.py,67,method,entrypoint_with_zero_outgoing_internal,entrypoint has no outgoing internal edges
893a0c3189deecd67bab30c2cbc103d6dc75295d,backend/tests/test_oauth_mfa.py,67,method,high_external_low_internal_ratio,only external edges
240728c3b848807204e4ac6ed56ec6c2a32b03d8,backend/tests/test_oauth_mfa.py,76,method,entrypoint_with_zero_outgoing_internal,entrypoint has no outgoing internal edges
240728c3b848807204e4ac6ed56ec6c2a32b03d8,backend/tests/test_oauth_mfa.py,76,method,high_external_low_internal_ratio,only external edges
ee7346ee9df84f443db6c92f3e1407f2ac997183,backend/tests/test_oauth_mfa.py,106,method,entrypoint_with_zero_outgoing_internal,entrypoint has no outgoing internal edges
ee7346ee9df84f443db6c92f3e1407f2ac997183,backend/tests/test_oauth_mfa.py,106,method,high_external_low_internal_ratio,only external edges
a548a1dcff96b50587efa7e1ffaef86803d24509,backend/tests/test_oauth_mfa.py,141,method,entrypoint_with_zero_outgoing_internal,entrypoint has no outgoing internal edges
a548a1dcff96b50587efa7e1ffaef86803d24509,backend/tests/test_oauth_mfa.py,141,method,high_external_low_internal_ratio,only external edges
81e9e0483415eff98ca7f55b69ef39cfb2f6e864,backend/tests/test_oauth_mfa.py,146,method,entrypoint_with_zero_outgoing_internal,entrypoint has no outgoing internal edges
81e9e0483415eff98ca7f55b69ef39cfb2f6e864,backend/tests/test_oauth_mfa.py,146,method,high_external_low_internal_ratio,only external edges
21f68354eff91e460e1096f053ec0e26b6b4e301,backend/tests/test_oauth_mfa.py,154,method,entrypoint_with_zero_outgoing_internal,entrypoint has no outgoing internal edges
21f68354eff91e460e1096f053ec0e26b6b4e301,backend/tests/test_oauth_mfa.py,154,method,high_external_low_internal_ratio,only external edges
2d354b87556915123341194a65d73719d042d706,backend/tests/test_oauth_mfa.py,170,method,entrypoint_with_zero_outgoing_internal,entrypoint has no outgoing internal edges
2d354b87556915123341194a65d73719d042d706,backend/tests/test_oauth_mfa.py,170,method,high_external_low_internal_ratio,only external edges
716314ceaa2e6949581689e3782cf33058674c45,backend/tests/test_oauth_mfa.py,335,method,entrypoint_with_zero_outgoing_internal,entrypoint has no outgoing internal edges
716314ceaa2e6949581689e3782cf33058674c45,backend/tests/test_oauth_mfa.py,335,method,high_external_low_internal_ratio,only external edges
f19042f02cffc918cff5283fd78114e4a97b1a34,backend/tests/test_oauth_mfa.py,347,method,entrypoint_with_zero_outgoing_internal,entrypoint has no outgoing internal edges
f19042f02cffc918cff5283fd78114e4a97b1a34,backend/tests/test_oauth_mfa.py,347,method,high_external_low_internal_ratio,only external edges
280b9d3fc1d57d8f5b87c9268ddb6d2c6b106d26,backend/tests/test_oauth_mfa.py,359,method,entrypoint_with_zero_outgoing_internal,entrypoint has no outgoing internal edges
280b9d3fc1d57d8f5b87c9268ddb6d2c6b106d26,backend/tests/test_oauth_mfa.py,359,method,high_external_low_internal_ratio,only external edges
5888beefe20fc20d75e33378b275f5e288cd7d1f,backend/tests/test_oauth_mfa.py,374,method,entrypoint_with_zero_outgoing_internal,entrypoint has no outgoing internal edges
5888beefe20fc20d75e33378b275f5e288cd7d1f,backend/tests/test_oauth_mfa.py,374,method,high_external_low_internal_ratio,only external edges
0a583cef97ba4f729159cf9d1bba43bb1bdc7163,backend/tests/test_security_input_validation.py,242,method,entrypoint_with_zero_outgoing_internal,entrypoint has no outgoing internal edges
092a326bbaf16e1eed52c9c264cc012b6fde3006,backend/tests/test_security_input_validation.py,248,method,entrypoint_with_zero_outgoing_internal,entrypoint has no outgoing internal edges
623018327f35856c729b6f079e5366b50d797db6,backend/tests/test_security_input_validation.py,252,method,entrypoint_with_zero_outgoing_internal,entrypoint has no outgoing internal edges
a9d9c3a236f93195c179ab155e17de61ef48e012,backend/tests/test_security_input_validation.py,256,method,entrypoint_with_zero_outgoing_internal,entrypoint has no outgoing internal edges
7f2199c86719eeb2128931f28da0218bf3eecf49,backend/tests/test_security_input_validation.py,260,method,entrypoint_with_zero_outgoing_internal,entrypoint has no outgoing internal edges
590667fa0ba59c6be3d839b512b042f224968fe7,backend/tests/test_traceability.py,28,method,entrypoint_with_zero_outgoing_internal,entrypoint has no outgoing internal edges
739db381767321873cef4c372003708c6c2f255d,backend/tests/test_traceability.py,45,function,entrypoint_with_zero_outgoing_internal,entrypoint has no outgoing internal edges
739db381767321873cef4c372003708c6c2f255d,backend/tests/test_traceability.py,45,function,high_external_low_internal_ratio,only external edges
11aa9ba289b9b2ea1570fad8a0290c7110dbddf2,backend/tests/test_traceability.py,59,method,entrypoint_with_zero_outgoing_internal,entrypoint has no outgoing internal edges
2c7ee82cc8d52cfe5e24f509d6048015d09c237b,backend/tests/test_traceability.py,62,method,entrypoint_with_zero_outgoing_internal,entrypoint has no outgoing internal edges
ccb37c26b2a77ff894b8dc3073bd85e455d8bf94,backend/tests/test_traceability.py,65,method,entrypoint_with_zero_outgoing_internal,entrypoint has no outgoing internal edges
8fbe3360d7f5f0cbd6b649751e8a4509f18ec2ee,backend/tests/test_traceability.py,70,method,entrypoint_with_zero_outgoing_internal,entrypoint has no outgoing internal edges
8fbe3360d7f5f0cbd6b649751e8a4509f18ec2ee,backend/tests/test_traceability.py,70,method,high_external_low_internal_ratio,only external edges
d21c99b412e80bd5e0ee0252368eac817f35d397,backend/tests/test_traceability.py,73,method,entrypoint_with_zero_outgoing_internal,entrypoint has no outgoing internal edges
d21c99b412e80bd5e0ee0252368eac817f35d397,backend/tests/test_traceability.py,73,method,high_external_low_internal_ratio,only external edges
bc91d57e364393c282dc70abc848d48bcc63d955,backend/tests/test_traceability.py,80,method,entrypoint_with_zero_outgoing_internal,entrypoint has no outgoing internal edges
23813362eab05bc72d9d8a8e80ebd15dee604312,backend/tests/test_traceability.py,84,method,entrypoint_with_zero_outgoing_internal,entrypoint has no outgoing internal edges
23813362eab05bc72d9d8a8e80ebd15dee604312,backend/tests/test_traceability.py,84,method,high_external_low_internal_ratio,only external edges
d45f10b67e4d8382a1e258d8850970bc42413639,backend/tests/test_traceability.py,89,method,entrypoint_with_zero_outgoing_internal,entrypoint has no outgoing internal edges
297b33b0c38f23879b9c5f3fd308fbb6435253f8,backend/tests/test_traceability.py,94,method,entrypoint_with_zero_outgoing_internal,entrypoint has no outgoing internal edges
f56332462d3f5e8319d64e2c8ac6e161644c340a,backend/tests/test_traceability.py,99,method,entrypoint_with_zero_outgoing_internal,entrypoint has no outgoing internal edges
f56332462d3f5e8319d64e2c8ac6e161644c340a,backend/tests/test_traceability.py,99,method,high_external_low_internal_ratio,only external edges
12e3db75c04ff89902d93b55ee8964d316081d54,check_users.py,8,function,high_external_low_internal_ratio,only external edges
c3e38177c807273b9d6b904378bece368698a272,e2e/playwright/tests/analytics.spec.ts,20,function,entrypoint_with_zero_outgoing_internal,entrypoint has no outgoing internal edges
c3e38177c807273b9d6b904378bece368698a272,e2e/playwright/tests/analytics.spec.ts,20,function,high_external_low_internal_ratio,only external edges
ffdaa69fd12129da5665a5b11f68a043f00c3b9f,e2e/playwright/tests/auth.spec.ts,26,function,entrypoint_with_zero_outgoing_internal,entrypoint has no outgoing internal edges
ffdaa69fd12129da5665a5b11f68a043f00c3b9f,e2e/playwright/tests/auth.spec.ts,26,function,high_external_low_internal_ratio,only external edges
4427a5641547ced7c909da15bf6555464502d99e,e2e/playwright/tests/auth.spec.ts,34,function,entrypoint_with_zero_outgoing_internal,entrypoint has no outgoing internal edges
4427a5641547ced7c909da15bf6555464502d99e,e2e/playwright/tests/auth.spec.ts,34,function,high_external_low_internal_ratio,only external edges
9370a7562504f72f586457846666a7344226414a,e2e/playwright/tests/auth.spec.ts,42,function,entrypoint_with_zero_outgoing_internal,entrypoint has no outgoing internal edges
9370a7562504f72f586457846666a7344226414a,e2e/playwright/tests/auth.spec.ts,42,function,high_external_low_internal_ratio,only external edges
bfa9892f206b6f38ef29cd6cbb14422e25302095,e2e/playwright/tests/flow-builder.spec.ts,24,function,entrypoint_with_zero_outgoing_internal,entrypoint has no outgoing internal edges
bfa9892f206b6f38ef29cd6cbb14422e25302095,e2e/playwright/tests/flow-builder.spec.ts,24,function,high_external_low_internal_ratio,only external edges
1ee7c2e04d7e2026ade7f129022cad2133d9ed71,e2e/playwright/tests/flow-builder.spec.ts,39,function,entrypoint_with_zero_outgoing_internal,entrypoint has no outgoing internal edges
1ee7c2e04d7e2026ade7f129022cad2133d9ed71,e2e/playwright/tests/flow-builder.spec.ts,39,function,high_external_low_internal_ratio,only external edges
396266086141806cdca101a6c0044260e0a20642,e2e/playwright/tests/projects.spec.ts,21,function,entrypoint_with_zero_outgoing_internal,entrypoint has no outgoing internal edges
396266086141806cdca101a6c0044260e0a20642,e2e/playwright/tests/projects.spec.ts,21,function,high_external_low_internal_ratio,only external edges
033764ea38b0c22364c894dcde039bee41e33f1f,e2e/puppeteer/sequential_puppeteer.test.backup.js,7,function,entrypoint_with_zero_outgoing_internal,entrypoint has no outgoing internal edges
033764ea38b0c22364c894dcde039bee41e33f1f,e2e/puppeteer/sequential_puppeteer.test.backup.js,7,function,high_external_low_internal_ratio,only external edges
5989c033cb9c7f0c00cab2f0e41ab016817f59c4,e2e/puppeteer/sequential_puppeteer.test.backup.js,11,function,entrypoint_with_zero_outgoing_internal,entrypoint has no outgoing internal edges
5989c033cb9c7f0c00cab2f0e41ab016817f59c4,e2e/puppeteer/sequential_puppeteer.test.backup.js,11,function,high_external_low_internal_ratio,only external edges
981c50206de39fdb83ced64baa461be259adfcce,e2e/puppeteer/sequential_puppeteer.test.js,7,function,entrypoint_with_zero_outgoing_internal,entrypoint has no outgoing internal edges
981c50206de39fdb83ced64baa461be259adfcce,e2e/puppeteer/sequential_puppeteer.test.js,7,function,high_external_low_internal_ratio,only external edges
e6c78f11b540b5a3ae630e2bd099bb75b67bb7af,e2e/puppeteer/sequential_puppeteer.test.js,8,function,entrypoint_with_zero_outgoing_internal,entrypoint has no outgoing internal edges
e6c78f11b540b5a3ae630e2bd099bb75b67bb7af,e2e/puppeteer/sequential_puppeteer.test.js,8,function,high_external_low_internal_ratio,only external edges
de3a78282e839f72ebeb8cbd4d2a30391c3b61ca,e2e/puppeteer/sequential_puppeteer.test.js,10,function,entrypoint_with_zero_outgoing_internal,entrypoint has no outgoing internal edges
de3a78282e839f72ebeb8cbd4d2a30391c3b61ca,e2e/puppeteer/sequential_puppeteer.test.js,10,function,high_external_low_internal_ratio,only external edges
957dce3691fd1f6794427e05e9723c9a0144d569,e2e/puppeteer/sequential_puppeteer.test.js,11,function,entrypoint_with_zero_outgoing_internal,entrypoint has no outgoing internal edges
957dce3691fd1f6794427e05e9723c9a0144d569,e2e/puppeteer/sequential_puppeteer.test.js,11,function,high_external_low_internal_ratio,only external edges
bcde0c971c2310053ea4013e2ea31204a39d1c29,e2e/puppeteer/sequential_puppeteer.test.js,17,function,entrypoint_with_zero_outgoing_internal,entrypoint has no outgoing internal edges
bcde0c971c2310053ea4013e2ea31204a39d1c29,e2e/puppeteer/sequential_puppeteer.test.js,17,function,high_external_low_internal_ratio,only external edges
3aefbb709fdd2ff0eb919011e7b1e5cc418b097a,frontend/scripts/check-analytics.js,3,function,high_external_low_internal_ratio,only external edges
34ea811593cd8c523b901aa78aaf04493c7c1875,frontend/scripts/check-analytics.js,17,function,high_external_low_internal_ratio,only external edges
69baa67116ae44ca5264b8e6a20f830f100b1dc7,frontend/scripts/check-analytics.js,19,function,high_external_low_internal_ratio,only external edges
02b8d2a47a49d259c775f394602d0ead76c3a0fe,frontend/scripts/check-analytics.js,20,function,high_external_low_internal_ratio,only external edges
2ba1b36a51a1294552cefe6f2346fe6cb10418f8,frontend/scripts/check-analytics.js,32,function,high_external_low_internal_ratio,only external edges
42db9cae2990fff8426d066e89c5c456c924d987,frontend/scripts/dashboard-smoke.js,9,function,high_external_low_internal_ratio,only external edges
625f8da87f553e891f2da988e60eaa92d280f7ad,frontend/scripts/dashboard-smoke.js,14,function,high_external_low_internal_ratio,only external edges
172ceab323b2984e69e04393c237209bc43743c1,frontend/scripts/dashboard-smoke.js,15,function,high_external_low_internal_ratio,only external edges
19be71e430f808e6fef86852782c482ded142d96,frontend/scripts/dashboard-smoke.js,24,function,high_external_low_internal_ratio,only external edges
9b0d30dc2cdf7eedbba71de60e02c552cfd417d4,frontend/scripts/dashboard-smoke.js,26,function,high_external_low_internal_ratio,only external edges
a43feccacca248746590c49111d478f959e98657,frontend/scripts/dashboard-smoke.js,36,function,high_external_low_internal_ratio,only external edges
937bcaec4b22131613b3ecede2d14f3c0ac0c370,frontend/src/App.tsx,53,function,high_external_low_internal_ratio,only external edges
1e1cc5fa66ac1f86b6c2731ffa30ae506e8630e1,frontend/src/App.tsx,85,function,high_external_low_internal_ratio,only external edges
02ff86fed81914425b1d33a5bc20c2ad805cf742,frontend/src/App.tsx,95,function,high_external_low_internal_ratio,only external edges
a14d7a5a1afe17bb8a2126d45e258539c71f42e9,frontend/src/App.tsx,104,function,high_external_low_internal_ratio,only external edges
2b724a4264f9320fc2ebe12583a7e1bdc23f1c5b,frontend/src/App.tsx,105,function,high_external_low_internal_ratio,only external edges
c8231392f08795f03128b4cd3f50045e8df12687,frontend/src/App.tsx,110,function,high_external_low_internal_ratio,only external edges
102460b64615b082d4e4b9476eca9bad226cbcce,frontend/src/App.tsx,113,function,high_external_low_internal_ratio,only external edges
