type_id,kind,name,file,start_line,end_line,loc_total,loc_nonempty,language,target
a5f6f5c07170fa4f5148718ded80a6b3c009de93,class,PasswordChange,backend/app/schemas/user.py,73,75,3,3,Python,prod
4016d758669cd47e4f1b08b025ac7250a5367e69,class,BitbucketType,backend/app/services/bitbucket_client.py,24,27,4,4,Python,prod
a37edab1b1bd2910bf92c57beb1f4ef5f4519848,class,BitbucketAPIError,backend/app/services/bitbucket_client.py,30,35,6,6,Python,prod
0388cf13538475efb60e2717b8620da83755f989,class,BitbucketAuth,backend/app/services/bitbucket_client.py,39,47,9,9,Python,prod
5f22feb8057e2d377af058c56307315367076164,class,CacheService,backend/app/services/cache_service.py,15,150,136,114,Python,prod
8e96759c87754b92b691ced61dc892361f964948,class,ConfidenceFactors,backend/app/services/confidence_scoring.py,23,65,43,40,Python,prod
ce23caef76a80b245497ac1cc0a9f6b5f51c9855,class,ConfidenceScoringService,backend/app/services/confidence_scoring.py,68,429,362,297,Python,prod
a6ad01f2d1cd0d2a70bb0660b74bcc0512dcbcab,class,ConfluenceService,backend/app/services/confluence_service.py,12,580,569,532,Python,prod
6afc72c0783cc572e64c4f0fdd4dd4774a99a0a3,class,JiraKeyContext,backend/app/services/confluence_service.py,261,265,5,5,Python,prod
baac1c3cd2aee0295df755472f327b0fce5cce48,class,ProviderConfig,backend/app/services/git_import_service.py,32,49,18,17,Python,prod
15ecdf8834237f1475fa46b39de856a7e866ae3d,class,GitImportService,backend/app/services/git_import_service.py,52,529,478,407,Python,prod
b9ca01889977948a245262f8b179311a6370f66f,class,GitHubAPIError,backend/app/services/github_client.py,10,11,2,2,Python,prod
ad9680b0f07f8094ba5dce382a6889c8edb3e3e5,class,JiraAuthFactory,backend/app/services/jira/auth_strategy.py,148,201,54,43,Python,prod
fafc7354846fece181b15158d4c0b0c71b21f7a0,class,BasicAuthStrategy,backend/app/services/jira/auth_strategy.py,51,96,46,36,Python,prod
5f4e43a5cfc2ae3103242c35a6d3a078ebb4849e,class,JiraAuthStrategy,backend/app/services/jira/auth_strategy.py,9,48,40,32,Python,prod
174bd05d089d694add86f46a9639b8ae0584c282,class,BearerAuthStrategy,backend/app/services/jira/auth_strategy.py,99,145,47,37,Python,prod
7d87831d2f4c1be508b06e6dd8e0b49f2ed195ab,class,JiraBoardService,backend/app/services/jira/board_service.py,16,378,363,288,Python,prod
e080174885d4221e0641a1222327dc8895fa89b3,class,CircuitBreaker,backend/app/services/jira/circuit_breaker.py,13,176,164,136,Python,prod
037e80e5e4f8224e6d6528e8a8797322f612dc37,class,JiraHttpClient,backend/app/services/jira/http_client.py,15,216,202,166,Python,prod
e4629286396d62c567dee8d24a1965f584d89890,class,JiraService,backend/app/services/jira/jira_service.py,50,624,575,451,Python,prod
d16abbd2ab1f98ac79bd5eed26b28c8f10a014e4,class,JiraProjectService,backend/app/services/jira/project_service.py,17,498,482,389,Python,prod
dae144c27f7ebd815cce8a81b260b2401c0fb319,class,JiraAuthError,backend/app/services/jira/response_handler.py,13,15,3,3,Python,prod
4c83f6d7fcc1e3342710e721bc96d36afea03033,class,JiraUnexpectedResponse,backend/app/services/jira/response_handler.py,18,20,3,3,Python,prod
2dce537c5f74ca4c822302b6f4e9f7275af27e78,class,JiraResponseHandler,backend/app/services/jira/response_handler.py,23,165,143,119,Python,prod
b38cc83620c80bd39bafbb4f6e7e371ade6a9c66,class,JiraApiVersionResolver,backend/app/services/jira/version_resolver.py,9,135,127,102,Python,prod
1f4c2eba5f8018c661bef1974479a77c12bf8ce0,class,FieldType,backend/app/services/jira_field_mapper.py,17,32,16,16,Python,prod
4c869d5f1336736e80afc58f3c37647bbcd38c4e,class,DiscoveryStrategy,backend/app/services/jira_field_mapper.py,35,42,8,8,Python,prod
5c3116c995d82184f5c3f56461ae15d281ad7b0b,class,JiraFieldMapper,backend/app/services/jira_field_mapper.py,45,571,527,443,Python,prod
8b13f319dbe4af7c061d18499dda3fb2d5d3feff,class,ReportGeneratorService,backend/app/services/report_generator.py,125,593,469,414,Python,prod
c3e819f59820b01cf8116ab44e68408e7bff7641,class,QualityReportPDF,backend/app/services/report_generator.py,32,122,91,82,Python,prod
eb274fa73736c94f23cc58cfbe3b05b691e28c51,class,RepositoryResolver,backend/app/services/repository_resolver.py,9,110,102,90,Python,prod
f1ca9b7ba0ab9085887a70da2f03a681e3e11211,class,ExecutionContext,backend/app/services/rule_execution_engine.py,141,193,53,42,Python,prod
b7fae6877e1e515b08ae27e8c1bf38cca28e55b3,class,NodeExecutor,backend/app/services/rule_execution_engine.py,196,201,6,5,Python,prod
29ce45c453d6a3bef2b4d3e44cf5e4ec152deed5,class,InputValidator,backend/app/services/rule_execution_engine.py,20,138,119,95,Python,prod
3258c0a1f3fd5de61744b3d5f1a1214149e794c2,class,CommitSourceExecutor,backend/app/services/rule_execution_engine.py,204,238,35,27,Python,prod
79a628bc4959b94b6913cd5d5800e41b3d8a2803,class,JiraIssueSourceExecutor,backend/app/services/rule_execution_engine.py,241,281,41,34,Python,prod
d335dc9ab603effcf517da5f63a162a27da306b9,class,ConfluenceSourceExecutor,backend/app/services/rule_execution_engine.py,284,317,34,28,Python,prod
1e1e75b1e1743635587dce3aff396a69b696513b,class,TestRailSourceExecutor,backend/app/services/rule_execution_engine.py,320,383,64,52,Python,prod
008ad1e091cecfaf33e7203a96c28b076e71c976,class,ManualArtifactSourceExecutor,backend/app/services/rule_execution_engine.py,386,460,75,65,Python,prod
989b44b85fb81e0619adebc061a8482d951e7dd3,class,JiraKeyExtractorExecutor,backend/app/services/rule_execution_engine.py,463,525,63,55,Python,prod
eab6014ecbe5f2fc5f04e630d8878b53932a2484,class,FilterNodeExecutor,backend/app/services/rule_execution_engine.py,528,588,61,50,Python,prod
493124951b11081d847cda9a2d69397231ca920e,class,DecisionNodeExecutor,backend/app/services/rule_execution_engine.py,591,636,46,37,Python,prod
b62c789d1c5f98adb3acf6fa79c4650c7f251150,class,TransformNodeExecutor,backend/app/services/rule_execution_engine.py,639,679,41,33,Python,prod
54d2e7f3c58dfaa9c934ef590c980300d53d785b,class,QueueReviewActionExecutor,backend/app/services/rule_execution_engine.py,682,717,36,28,Python,prod
ca6d31dd9a04e2c424f48152a1cae6a638256545,class,CreateLinkActionExecutor,backend/app/services/rule_execution_engine.py,720,858,139,113,Python,prod
9464d360db220f3e6494c287478afb34cf205e3c,class,RuleExecutionEngine,backend/app/services/rule_execution_engine.py,861,988,128,104,Python,prod
41044b10f689bcd83245dbe7745c0de519bd5529,class,BoardSyncResult,backend/app/services/sync/board_sync_service.py,23,33,11,9,Python,prod
5f5c645ec8655bad283f24827b711bfb9f0633ad,class,BoardSyncService,backend/app/services/sync/board_sync_service.py,36,244,209,171,Python,prod
ebb689129176467a9138d8a453711f3a4c1e757c,class,IssueSyncResult,backend/app/services/sync/issue_sync_service.py,20,31,12,10,Python,prod
e1aae30ac7c2d9c07f2c36da6adc1f4013151add,class,IssueSyncService,backend/app/services/sync/issue_sync_service.py,34,459,426,363,Python,prod
f8d1e8a689a2080614254011083e64b2aca199db,class,ProjectSyncResult,backend/app/services/sync/project_sync_orchestrator.py,28,47,20,16,Python,prod
a4dd1c64a4683ded2c83c307efcac2b17e5d2ef4,class,ProjectSyncOrchestrator,backend/app/services/sync/project_sync_orchestrator.py,50,349,300,256,Python,prod
971416077f3883ce442741d8fc12de9d3d378648,class,SnapshotResult,backend/app/services/sync/sprint_snapshot_service.py,20,30,11,9,Python,prod
c998ad2386559f41bd5f813ab9bc940dea9f0b2b,class,SprintSnapshotService,backend/app/services/sync/sprint_snapshot_service.py,33,265,233,194,Python,prod
76cf295f853c83ef36e95a545aa3ddfa81de087d,class,WorklogSyncResult,backend/app/services/sync/worklog_sync_service.py,24,34,11,9,Python,prod
3510ed7e7a0a160e57cc2f461c8378dc8b87e36f,class,WorklogSyncService,backend/app/services/sync/worklog_sync_service.py,37,268,232,198,Python,prod
78124cc1d6456abf488ac2d960a9b5b3d17852b5,class,TaskStatus,backend/app/services/task_manager.py,16,21,6,6,Python,prod
1ffc81d40ce5c6fcc16cb1dfd5fe00fe8e663d4b,class,TaskInfo,backend/app/services/task_manager.py,23,55,33,32,Python,prod
1c51573d853411c98df6f32dfddaf02ff117f9a1,class,TaskManager,backend/app/services/task_manager.py,57,290,234,198,Python,prod
953009b63711797536241ff05e291fcc27e1f785,class,SimilarityResult,backend/app/services/text_similarity.py,28,35,8,8,Python,prod
9777ddba8618af9cd774430a48a3dadfb689de90,class,TextSimilarityService,backend/app/services/text_similarity.py,38,447,410,338,Python,prod
b4f5d0c6a1f13d078a3a3cd420c5965e1221803d,class,ConfluenceSyncTask,backend/app/tasks/confluence_tasks.py,22,67,46,42,Python,prod
3d8ffe52713ebc060428dcd08b4e941c687a7c92,class,JiraSyncTask,backend/app/tasks/jira_tasks.py,25,70,46,42,Python,prod
f29938539e9c0986cfb42a6f3f07357d97c794cb,class,DummyUser,backend/inspect_project_api.py,6,8,3,3,Python,prod
338b3968b6193ea37e68686b5c1ab76296e399c0,class,QueryLogger,backend/scripts/profile_performance.py,48,83,36,30,Python,prod
23562c153782481c59f8140fb56eda8f16f1d733,class,DummyIncident,backend/tests/test_analytics_dora.py,17,20,4,4,Python,test
e5de9b4c5975c66a77c5c20c7fe34fd63d0e32c8,class,DummyPR,backend/tests/test_analytics_dora.py,9,14,6,6,Python,test
3345ee20b3f3a844db431ecb4848f399e2f7e158,class,TestBitbucketWebhook,backend/tests/test_bitbucket_integration.py,217,348,132,120,Python,test
efa5e81306a92ea1cd702754b6ba71d0d6a73218,class,TestBitbucketClientHelpers,backend/tests/test_bitbucket_integration.py,32,95,64,53,Python,test
c60d39be83fef5f641ee1962211ad0c2d1f70821,class,TestBitbucketSettings,backend/tests/test_bitbucket_integration.py,351,410,60,52,Python,test
83eda43919d8da3ae7781e23ee20f042bc7b117b,class,TestBitbucketClientAPI,backend/tests/test_bitbucket_integration.py,98,214,117,101,Python,test
c3efe983e6f4ba4c89ab9f701dc73e92dad1fb8e,class,TestGitMetrics,backend/tests/test_git_endpoints.py,225,374,150,134,Python,test
12fa0c3bcd8e09c72f19084838418032f85e29eb,class,TestCIIntegration,backend/tests/test_git_endpoints.py,377,466,90,82,Python,test
4899483722f0cb4a258df2345a9a26b008d1cf07,class,TestRepositoryManagement,backend/tests/test_git_endpoints.py,469,499,31,27,Python,test
25a7658e665a86304d90fd88410d58c8238e83b7,class,TestHealthCheck,backend/tests/test_git_endpoints.py,502,515,14,12,Python,test
f8831cd16e948d1b49d8ad5fd8080d39f4c7e083,class,TestGitWebhooks,backend/tests/test_git_endpoints.py,54,222,169,149,Python,test
48d81383bc1672101e09397b7258b39cffaa8c4b,class,_DummyResult,backend/tests/test_git_metrics.py,13,21,9,7,Python,test
3ce5988106c35d4b2e515a8ee48a806f76d7d975,class,_DummyDB,backend/tests/test_git_metrics.py,24,29,6,5,Python,test
06a850aed106de7d2507b2dffaa9a27d0a06ecb8,class,TestMicrosoftOAuth2,backend/tests/test_oauth_mfa.py,138,197,60,51,Python,test
45d0b7597ad2a42dbcd607af7d2b86b9790d9c6a,class,TestOAuthHelpers,backend/tests/test_oauth_mfa.py,200,217,18,15,Python,test
057a0cd5fd57bc0e4f4237d1f7f2b2ec00c1b217,class,TestMFACore,backend/tests/test_oauth_mfa.py,220,329,110,83,Python,test
8cfc982d91ad0aef0d35df142f385dec6c1b39c1,class,TestOAuth2Endpoints,backend/tests/test_oauth_mfa.py,332,368,37,29,Python,test
0512ec124afa1d6efd9988e50416047394d70f4f,class,TestGoogleOAuth2,backend/tests/test_oauth_mfa.py,36,135,100,84,Python,test
5d63bef5ac1352de2710e5477be5180e014a5b75,class,TestMFAEndpoints,backend/tests/test_oauth_mfa.py,371,445,75,63,Python,test
f7ca2d0a5d62968c55dae10820a30e475c2aef70,class,TestInputValidator,backend/tests/test_security_input_validation.py,17,236,220,179,Python,test
319abe9286025a24cbbd99d1ab45753baa69c784,class,TestSecurityIntegration,backend/tests/test_security_input_validation.py,239,262,24,19,Python,test
82b5571fc53bfa44a8117f26c50e548d46b684d0,class,TestPerformance,backend/tests/test_security_input_validation.py,269,298,30,23,Python,test
fb3147b67b006a795584a86f265120c251a2808c,class,_CompatDeclarativeBase,backend/tests/test_traceability.py,20,21,2,2,Python,test
dd2cb35bd6563c9138e65aed25eba32c09f5de7b,class,_NoopLimiter,backend/tests/test_traceability.py,27,31,5,5,Python,test
160b84224ea1f69115f55b931d49b33cc7275f93,class,_DummyArtifact,backend/tests/test_traceability.py,52,55,4,4,Python,test
fdf9f7168fc48b88da97946478dda37395f9f24c,class,_DummyResult,backend/tests/test_traceability.py,58,66,9,7,Python,test
f49e37b2e7f5b44f5a0a2663db8197c725d96bdc,class,_DummySession,backend/tests/test_traceability.py,69,76,8,7,Python,test
a6b67735ac207aec2be77c06b488e0678eab01f7,class,_MatrixResult,backend/tests/test_traceability.py,79,90,12,10,Python,test
2a5ff829b6cd1737076bc8df683824858d171473,class,_MatrixSession,backend/tests/test_traceability.py,93,103,11,10,Python,test
e92efca553856c9e5d74cca1f2e78089cdb2ad95,interface,AdvancedFieldMappingProps,frontend/src/components/AdvancedFieldMapping.tsx,30,35,6,6,TypeScript,prod
4ed3cc1663f9bef296b2b85ea175d66655aa79ae,interface,AnalyticsFiltersProps,frontend/src/components/AnalyticsFilters.tsx,23,31,9,9,TypeScript,prod
15e67fff002c83ba0bec061751a7d43aa803b390,interface,BackfillStep,frontend/src/components/BackfillProgressDialog.tsx,20,26,7,7,TypeScript,prod
c9bb348c33772bc429ac3856a75dc58687ff1f3d,interface,BackfillProgressDialogProps,frontend/src/components/BackfillProgressDialog.tsx,28,32,5,5,TypeScript,prod
ede6509165df186c89e216900b94c31bb3351f57,interface,Project,frontend/src/components/DashboardFilters.tsx,21,24,4,4,TypeScript,prod
ee0888b10f3e81bfdf2daddd0461fb74f5f60bdf,interface,DashboardFiltersProps,frontend/src/components/DashboardFilters.tsx,26,34,9,9,TypeScript,prod
76d7f36fdc10237d78e7dbee04b8a682f24f7ec1,interface,EmptyStateProps,frontend/src/components/EmptyState.tsx,10,18,9,9,TypeScript,prod
78845a221d9212cdb7047b653303b1c5e191a78d,interface,EmptyStateAction,frontend/src/components/EmptyState.tsx,4,8,5,5,TypeScript,prod
a6a5e603c00f7a76e9061c43870509bbdc63f683,interface,HelpStep,frontend/src/components/HelpPanel.tsx,22,25,4,4,TypeScript,prod
3bd76f24ed8b4e41a91cf23f35ce988b0782ed34,interface,HelpPanelProps,frontend/src/components/HelpPanel.tsx,27,35,9,9,TypeScript,prod
873fdb85cffd65d2bc2450eb71529cee6737cd9c,interface,HelpTooltipProps,frontend/src/components/HelpTooltip.tsx,6,12,7,7,TypeScript,prod
469b9acf3e286ab65406fea6e0fc375fab7bdd0b,interface,IntegrationCardProps,frontend/src/components/IntegrationCard.tsx,13,30,18,18,TypeScript,prod
98ab056e243adefa840e5b04721646f1f6862399,interface,KPIMetric,frontend/src/components/KPIBar.tsx,10,19,10,10,TypeScript,prod
48753bdc432e3c2ef87345f7411839e647f33f72,interface,KPIBarProps,frontend/src/components/KPIBar.tsx,21,23,3,3,TypeScript,prod
62231a2ee5e0462e4ea6d856cf69d38261270a5f,interface,NavigationItem,frontend/src/components/Layout.tsx,47,52,6,6,TypeScript,prod
25f189730de21f8ab90c3fc95d4f175fd0a778bd,interface,NavigationGroup,frontend/src/components/Layout.tsx,54,57,4,4,TypeScript,prod
ed6bc6bc3c422089f628983eaa059be4746f7c28,interface,OnboardingWizardProps,frontend/src/components/OnboardingWizard.tsx,30,34,5,5,TypeScript,prod
39497df632f4c412f345a3956e8c0210f1622513,interface,JiraProject,frontend/src/components/OnboardingWizard.tsx,37,41,5,5,TypeScript,prod
006b18869645d1e998517b856ae77030cc4a2f2e,interface,OnboardingState,frontend/src/components/OnboardingWizard.tsx,43,62,20,20,TypeScript,prod
b526ad6ad925e3585e257381aa470c19035c2a70,interface,OptionalIntegrationsProps,frontend/src/components/OptionalIntegrations.tsx,15,23,9,9,TypeScript,prod
ab8544d7467c71719d7803ba5b1f241c1ba81716,interface,QuickSetupPanelProps,frontend/src/components/QuickSetupPanel.tsx,27,39,13,13,TypeScript,prod
8750b000384fff7d03ba063c04248f52ff844266,interface,RepositoryStatus,frontend/src/components/RepositoryStatus/RepositoryStatusChip.tsx,10,14,5,5,TypeScript,prod
7c71d2d159a05347c6631eef58d2cd5e2255c40c,interface,RepositoryStatusChipProps,frontend/src/components/RepositoryStatus/RepositoryStatusChip.tsx,16,20,5,5,TypeScript,prod
22cba53ffc10ae2338fe13b9e65147c8a13058f0,interface,RepositorySyncButtonProps,frontend/src/components/RepositoryStatus/RepositorySyncButton.tsx,20,26,7,7,TypeScript,prod
2184ef7442b06875d6ee5a492393b471e2aeb4e6,interface,SyncOptions,frontend/src/components/RepositoryStatus/RepositorySyncButton.tsx,28,32,5,5,TypeScript,prod
95aa1f29befbb570360eda2ecbd9e5fb5d0da2e0,interface,RequireAuthProps,frontend/src/components/RequireAuth.tsx,6,8,3,3,TypeScript,prod
b855e4aec8f396cfddb79c75159efb7bafdcbeb7,interface,SuggestedLinksPanelProps,frontend/src/components/SuggestedLinksPanel.tsx,54,57,4,4,TypeScript,prod
43a96ee27937a4080bcb5e3f287de138cb57366c,interface,SyncStep,frontend/src/components/SyncProgressDialog.tsx,20,27,8,8,TypeScript,prod
8c349bdb5f945cbe0bfee77b71c2d8256e910f42,interface,SyncProgressDialogProps,frontend/src/components/SyncProgressDialog.tsx,29,36,8,8,TypeScript,prod
762585e82a0d937c57d8d218822862e3b0aac0b6,interface,TableSkeletonProps,frontend/src/components/TableSkeleton.tsx,13,18,6,6,TypeScript,prod
94989fa28ae760532ee33227d7a12013e09d4eb7,interface,ToastContextType,frontend/src/components/ToastProvider.tsx,11,17,7,7,TypeScript,prod
eb19037b97d54bda8656904b45e33e54cb2c92aa,interface,ToastProviderProps,frontend/src/components/ToastProvider.tsx,29,31,3,3,TypeScript,prod
56075817b723610205b662d4ecb5d08ab544053c,interface,Toast,frontend/src/components/ToastProvider.tsx,4,9,6,6,TypeScript,prod
a9d4b055f7e9652c15496ae6bc0b25e8cc25368b,interface,VelocityDataPoint,frontend/src/components/VelocityChart.tsx,19,23,5,5,TypeScript,prod
be50d2e33a253a4791047ffc526edb0acce20960,interface,VelocityChartProps,frontend/src/components/VelocityChart.tsx,25,30,6,6,TypeScript,prod
8add4f6456058f87bb8c4052f8da78e613b5e9f2,interface,CFDVisualizationProps,frontend/src/components/capacity/CFDVisualization.tsx,62,66,5,5,TypeScript,prod
d79fadfca00df6a861bda0dfc554d420953ed0cd,interface,CapacitySettingsPanelProps,frontend/src/components/capacity/CapacitySettingsPanel.tsx,57,61,5,5,TypeScript,prod
3b20797125b84bca6c620e6c3f4d1489a87a1397,interface,TeamHealthDashboardProps,frontend/src/components/capacity/TeamHealthDashboard.tsx,43,47,5,5,TypeScript,prod
2d60eeb3817a86539210bc567e77d7e977652422,interface,QualityDashboardProps,frontend/src/components/quality/QualityDashboard.tsx,84,88,5,5,TypeScript,prod
c5cd75d9b07610db850d27143a01f0096611fd18,interface,QualityReportPanelProps,frontend/src/components/quality/QualityReportPanel.tsx,54,57,4,4,TypeScript,prod
11f30fad5161a40fe85b2fa6340762218d63ebb8,interface,MFASettingsProps,frontend/src/components/security/MFASettings.tsx,55,57,3,3,TypeScript,prod
b280c4d00d8a0dd0a983b69b594a284d1c3d9e19,interface,Props,frontend/src/components/testing/TestAnalyticsDashboard.tsx,75,79,5,5,TypeScript,prod
aeda8ccde29372f08cbc199b200842266057d3dc,interface,DataConsistencyPanelProps,frontend/src/components/traceability/DataConsistencyPanel.tsx,62,65,4,4,TypeScript,prod
16e79a6f5998d0944b5d3337076afdcc6849c700,interface,ImpactAnalysisPanelProps,frontend/src/components/traceability/ImpactAnalysisPanel.tsx,40,44,5,5,TypeScript,prod
f353e9eb99511a8117d7e537c11dde98cce6c63a,interface,ImportExportDialogProps,frontend/src/components/traceability/ImportExportDialog.tsx,18,24,7,7,TypeScript,prod
c6073cd3f9db2a014cc28ec9b73e485976869dbf,interface,TabPanelProps,frontend/src/components/traceability/ImportExportDialog.tsx,26,30,5,5,TypeScript,prod
e988fa99eef06c7fe9600a36c253b56825d6e11b,interface,OrphanedArtifactsPanelProps,frontend/src/components/traceability/OrphanedArtifactsPanel.tsx,39,42,4,4,TypeScript,prod
ef79fd7a2a0b40dd9fd3ddb1239eeb096afb6800,interface,PropertiesPanelProps,frontend/src/components/traceability/PropertiesPanel.tsx,16,19,4,4,TypeScript,prod
90c95c84d9858ababfe2e7941c4724c395e42f3e,interface,NodeFilters,frontend/src/components/traceability/PropertiesPanelEditable.tsx,23,35,13,13,TypeScript,prod
6dc57ac3a0c6261510a6683d299a885897f5548c,interface,NodeConfig,frontend/src/components/traceability/PropertiesPanelEditable.tsx,37,52,16,16,TypeScript,prod
43518fcae779d6ba47d4466542e0b9b63f99da70,interface,NodeData,frontend/src/components/traceability/PropertiesPanelEditable.tsx,54,59,6,6,TypeScript,prod
aecf3d330b8a226c3e7ddc313986175277d6eb47,interface,PropertiesPanelEditableProps,frontend/src/components/traceability/PropertiesPanelEditable.tsx,61,65,5,5,TypeScript,prod
e965963a7731c78974289c63ab6edf8aa91b0894,interface,SyncHealthDashboardProps,frontend/src/components/traceability/SyncHealthDashboard.tsx,56,59,4,4,TypeScript,prod
2c50c85a867273b285dc94c07d5eab5a73d1828f,interface,TemplateDialogProps,frontend/src/components/traceability/TemplateDialog.tsx,21,25,5,5,TypeScript,prod
76cff91e891fcc30eff6d347f3a09286f96b0552,interface,ToolboxProps,frontend/src/components/traceability/Toolbox.tsx,27,30,4,4,TypeScript,prod
4609d145148f174ad113721e0e40458e4b4d4198,interface,NodeTemplate,frontend/src/components/traceability/Toolbox.tsx,32,38,7,7,TypeScript,prod
217b9cf3421362a41517d160bdf476e2d6e26dae,interface,TraceabilityGraphProps,frontend/src/components/traceability/TraceabilityGraph.tsx,35,40,6,6,TypeScript,prod
169d192ee06bc22ca2c43b6fa9f8e457df438c87,interface,D3Node,frontend/src/components/traceability/TraceabilityGraph.tsx,42,52,11,11,TypeScript,prod
14379ec7e4e85e66d6a994dbc7027ac364123943,interface,D3Link,frontend/src/components/traceability/TraceabilityGraph.tsx,54,58,5,5,TypeScript,prod
451479ba48e946c905c9a25ffeb690db7d848f41,interface,ValidationPanelProps,frontend/src/components/traceability/ValidationPanel.tsx,23,26,4,4,TypeScript,prod
929d3b3576e29058ebd42e3e25249715785c03c7,interface,BaseNodeProps,frontend/src/components/traceability/nodes/BaseNode.tsx,5,15,11,11,TypeScript,prod
d29659aaadee6bb7bdffb4101b198002d40e4b62,interface,UtilizationCalculation,frontend/src/hooks/useCapacityCalc.ts,105,109,5,5,TypeScript,prod
4a15c5f6ded58a8dd8ef2db6e8bb73276d2726f2,interface,TeamCapacityCalculation,frontend/src/hooks/useCapacityCalc.ts,112,117,6,6,TypeScript,prod
4f8d6c99ed5a548852edad3fa6aa624f9c0616ef,interface,MemberCapacity,frontend/src/hooks/useCapacityCalc.ts,120,123,4,4,TypeScript,prod
d1544586f77ee22b01f0d53d9f11f29eab1ee0b2,interface,CapacityCalculation,frontend/src/hooks/useCapacityCalc.ts,98,102,5,5,TypeScript,prod
686003b8b761f5d6f81cad380d29acac68a4def0,interface,DebounceStateResult,frontend/src/hooks/useDebounce.ts,192,201,10,10,TypeScript,prod
7bfe032398daf993766a6cb9b40a7cd3a8252e54,interface,LoadingProgress,frontend/src/hooks/useParallelLoading.ts,12,16,5,5,TypeScript,prod
90e1fb73a88112e3b194f098aac3e850235b6a94,interface,LoadingState,frontend/src/hooks/useParallelLoading.ts,19,23,5,5,TypeScript,prod
7824865f2aaee4b0f11b7c264102d95051a85ce2,interface,UseParallelLoadingOptions,frontend/src/hooks/useParallelLoading.ts,26,33,8,8,TypeScript,prod
6bad209a829267e8e770f1d88d515f3ad34682f1,interface,UseParallelLoadingResult,frontend/src/hooks/useParallelLoading.ts,36,53,18,18,TypeScript,prod
b3363bfe437600dcd4bae306cf9f324ad56ba0de,interface,StatusStats,frontend/src/hooks/useTaskStatuses.ts,14,21,8,8,TypeScript,prod
ca8fd18b1738ec95283f07f422273751c951d899,interface,TaskWithStatus,frontend/src/hooks/useTaskStatuses.ts,147,149,3,3,TypeScript,prod
e67e070e526b8fb43821b69fa3f5d166f779c11a,interface,ConfluenceSpace,frontend/src/pages/Knowledge.tsx,20,23,4,4,TypeScript,prod
1c3f527dcc9008b8566767f059f819ac6ed83fb2,interface,ConfluencePage,frontend/src/pages/Knowledge.tsx,26,34,9,9,TypeScript,prod
ed9c265efe5d1d00313b3e112ae46d8893e3167a,interface,RequirementRow,frontend/src/pages/Knowledge.tsx,37,41,5,5,TypeScript,prod
ebb0fbb855053cf6de49cd6c354d2ca2a77e4776,interface,TreeNode,frontend/src/pages/Knowledge.tsx,44,48,5,5,TypeScript,prod
443c1df3fc4b1d2b4ce087061ab7595c18b40fc9,interface,ApiError,frontend/src/pages/Knowledge.tsx,51,54,4,4,TypeScript,prod
347b11f8ae08355ca9e54d2ed7a64fb4a77056d1,interface,Board,frontend/src/pages/ProjectDetail.tsx,104,108,5,5,TypeScript,prod
40e1461acf0a4ed56b531c88633bc4a809d9408f,interface,SprintQualityData,frontend/src/pages/ProjectDetail.tsx,111,116,6,6,TypeScript,prod
6bf08535de674b13dd48e06abeefc84424f90be6,interface,SprintCapacityData,frontend/src/pages/ProjectDetail.tsx,119,129,11,11,TypeScript,prod
620f06d7493e1b83be851263fdaa54a06d55b775,interface,TeamMemberActivity,frontend/src/pages/ProjectDetail.tsx,132,137,6,6,TypeScript,prod
988ecab3b68e7db800416617ce9c3d140262107e,interface,TeamMemberDisplay,frontend/src/pages/ProjectDetail.tsx,140,146,7,7,TypeScript,prod
34e1b10b92fb09299a15e6891d121f08ae2b387a,interface,QualityHistoryItem,frontend/src/pages/ProjectDetail.tsx,149,155,7,7,TypeScript,prod
509aad48976b0673e4648000bd77c85e04ac5a71,interface,BudgetOverrunItem,frontend/src/pages/ProjectDetail.tsx,158,161,4,4,TypeScript,prod
38a64701ac014ae097b8da8dab925e278b6f2c58,interface,ApiError,frontend/src/pages/ProjectDetail.tsx,164,167,4,4,TypeScript,prod
fb72cf9d1de5389776be25e3bbb23d20056fded9,interface,TabPanelProps,frontend/src/pages/ProjectDetail.tsx,169,173,5,5,TypeScript,prod
4a411bb754acee965e280834e0c9517101a3a0b4,interface,BurndownPoint,frontend/src/pages/ProjectDetail.tsx,80,84,5,5,TypeScript,prod
6c650b86f528adce002b337027b2971ca2288c19,interface,BurndownData,frontend/src/pages/ProjectDetail.tsx,87,89,3,3,TypeScript,prod
a96b6a23ed844df397cbaeb081fc753af0e60bd1,interface,RiskItem,frontend/src/pages/ProjectDetail.tsx,92,96,5,5,TypeScript,prod
8af6e9f4e05f68980d3a022023086271d73560eb,interface,RisksData,frontend/src/pages/ProjectDetail.tsx,99,101,3,3,TypeScript,prod
23c16b799738a13eba8d9518e94bd6c76cf58ebc,interface,TabPanelProps,frontend/src/pages/Quality.tsx,24,28,5,5,TypeScript,prod
54a794ad0fff87ecc2db767abec37c34c91ec911,interface,TabPanelProps,frontend/src/pages/Settings.tsx,26,30,5,5,TypeScript,prod
d99e010870a8508d55dc266339d51e2ffeeab764,interface,TabPanelProps,frontend/src/pages/SprintCapacity.tsx,27,31,5,5,TypeScript,prod
709446fda616e37371332fb1e4c8d3866b867672,interface,TaskRow,frontend/src/pages/Tasks.tsx,29,32,4,4,TypeScript,prod
